"active_date","address","boro","census_tract","city","community_board","corner","council_district","cross_street_1","cross_street_2","install_date","latitude","longitude","nta","nta_name","phone_status","ppt_id","site_id","state","status","tablet_status","wifi_status","zip"
"2018-04-04T00:00:00.000","1066 2 AVENUE","Manhattan","108","New York","6","NE","5","EAST 56 STREET","EAST 57 STREET","2017-10-28T00:00:00.000","40.75868871","-73.96558891","MN19","Turtle Bay-East Midtown","up","121769_144510","mn-06-121769","NY","Link Active!","up","up","10022"
,"1063 2 AVENUE","Manhattan","108","New York","6","NW","4","EAST 56 STREET","EAST 57 STREET","2018-05-12T00:00:00.000","40.75877707","-73.9658397","MN19","Turtle Bay-East Midtown","Not Available","121770","mn-06-121770","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10022"
"2018-06-05T00:00:00.000","300 EAST 57 STREET","Manhattan","108","New York","6","SE","5","2 AVENUE","ED KOCH QUEENSBORO BRIDGE UPPER","2018-02-24T00:00:00.000","40.75914914984382","-73.96516241675812","MN19","Turtle Bay-East Midtown","up","121772_139575","mn-06-121772","NY","Link Active!","up","up","10022"
"2018-06-12T00:00:00.000","1077 2 AVENUE","Manhattan","108","New York","6","SW","4","EAST 57 STREET","EAST 56 STREET","2018-04-07T00:00:00.000","40.75923366","-73.96550379","MN19","Turtle Bay-East Midtown","up","121773_139571","mn-06-121773","NY","Link Active!","up","up","10022"
"2018-02-08T00:00:00.000","1004 2 AVENUE","Manhattan","98","New York","6","NE","4","EAST 53 STREET","EAST 54 STREET","2017-08-26T00:00:00.000","40.75678","-73.96698","MN19","Turtle Bay-East Midtown","up","121778_121779","mn-06-121778","NY","Link Active!","up","up","10022"
"2017-12-15T00:00:00.000","1043 2 AVENUE","Manhattan","108","New York","6","SWC","4","EAST 55 STREET","EAST 54 STREET","2017-10-07T00:00:00.000","40.7579749","-73.96642136","MN19","Turtle Bay-East Midtown","up","121780_121781","mn-06-121780","NY","Link Active!","up","up","10022"
"2018-02-08T00:00:00.000","962 2 AVENUE","Manhattan","98","New York","6","SEC","4","EAST 51 STREET","EAST 50 STREET","2017-10-07T00:00:00.000","40.755335","-73.968041","MN19","Turtle Bay-East Midtown","up","121785_121786","mn-06-121785","NY","Link Active!","up","up","10022"
"2018-03-05T00:00:00.000","300 EAST 52 STREET","Manhattan","98","New York","6","SEC","4","2 AVENUE","1 AVENUE","2017-08-26T00:00:00.000","40.75601841","-73.96746716","MN19","Turtle Bay-East Midtown","up","121787_121788","mn-06-121787","NY","Link Active!","up","up","10022"
"2018-05-02T00:00:00.000","348 ATLANTIC AVENUE","Brooklyn","41","New York","2","SW","33","HOYT STREET","BOND STREET","2017-11-03T00:00:00.000","40.687593608106226","-73.98706811319931","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","up","126016","bk-02-126016","NY","Link Active!","up","up","11217"
"2018-06-12T00:00:00.000","470 VANDERBILT AVENUE","Brooklyn","199","New York","2","NW","35","ATLANTIC AVENUE","FULTON STREET","2017-07-15T00:00:00.000","40.68226753","-73.96775318","BK69","Clinton Hill","up","145868","bk-02-145868","NY","Link Active!","up","up","11238"
"2017-10-06T00:00:00.000","66 SMITH STREET","Brooklyn","43","New York","2","NW","33","STATE STREET","SCHERMERHORN STREET","2017-07-27T00:00:00.000","40.68940822","-73.9887287","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","up","145910","bk-02-145910","NY","Link Active!","up","up","11201"
"2016-04-15T00:00:00.000","75 8 AVENUE","Manhattan","77","New York","2","SW","3","WEST 14 STREET","GREENWICH AVENUE","2016-03-11T00:00:00.000","40.73967748","-74.00273531","MN23","West Village","up","123540_139784","mn-02-123540","NY","Link Active!","up","up","10014"
,"252 EAST 52 STREET","Manhattan","98","New York","6","SWC","4","2 AVENUE","3 AVENUE","2018-02-03T00:00:00.000","40.75617415","-73.96782908","MN19","Turtle Bay-East Midtown","Not Available","121789","mn-06-121789","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10022"
"2018-02-16T00:00:00.000","300 EAST 48 STREET","Manhattan","90","New York","6","SEC","4","2 AVENUE","1 AVENUE","2017-11-14T00:00:00.000","40.753496","-73.969261","MN19","Turtle Bay-East Midtown","up","121790_139573","mn-06-121790","NY","Link Active!","up","up","10017"
"2018-04-10T00:00:00.000","260 EAST 48 STREET","Manhattan","90","New York","6","SWC","4","2 AVENUE","3 AVENUE","2018-01-27T00:00:00.000","40.7536606","-73.96964871","MN19","Turtle Bay-East Midtown","up","121791","mn-06-121791","NY","Link Active!","up","up","10017"
"2018-02-16T00:00:00.000","300 EAST 49 STREET","Manhattan","90","New York","6","SEC","4","2 AVENUE","1 AVENUE","2017-11-04T00:00:00.000","40.754138","-73.968836","MN19","Turtle Bay-East Midtown","up","121792_144021","mn-06-121792","NY","Link Active!","up","up","10017"
"2018-04-10T00:00:00.000","251 EAST 49 STREET","Manhattan","98","New York","6","SW","4","2 AVENUE","3 AVENUE","2018-01-27T00:00:00.000","40.75439185","-73.9691842","MN19","Turtle Bay-East Midtown","up","121794","mn-06-121794","NY","Link Active!","up","up","10022"
,"944 2 AVENUE","Manhattan","98","New York","6","NE","4","EAST 50 STREET","EAST 51 STREET","2018-05-19T00:00:00.000","40.755015017451775","-73.96827641410351","MN19","Turtle Bay-East Midtown","Not Available","121795","mn-06-121795","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10022"
"2016-02-28T00:00:00.000","770 3 AVENUE","Manhattan","92","New York","6","SW","4","EAST 48 STREET","EAST 47 STREET","2016-02-08T00:00:00.000","40.75451175","-73.97187609","MN19","Turtle Bay-East Midtown","up","121813_121826","mn-06-121813","NY","Link Active!","up","up","10017"
"2016-02-22T00:00:00.000","754 3 AVENUE","Manhattan","92","New York","6","SW","4","EAST 47 STREET","EAST 46 STREET","2016-02-07T00:00:00.000","40.753899","-73.972326","MN19","Turtle Bay-East Midtown","up","121816_121817","mn-06-121816","NY","Link Active!","up","up","10017"
"2016-06-24T00:00:00.000","160 EAST 50 STREET","Manhattan","100","New York","6","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-05-14T00:00:00.000","40.75587721","-73.97102968","MN19","Turtle Bay-East Midtown","up","121820_121821","mn-06-121820","NY","Link Active!","up","up","10022"
"2016-03-08T00:00:00.000","798 3 AVENUE","Manhattan","100","New York","6","NW","4","EAST 49 STREET","EAST 50 STREET","2016-02-08T00:00:00.000","40.75535623","-73.97125096","MN19","Turtle Bay-East Midtown","up","121822_121823","mn-06-121822","NY","Link Active!","down","up","10022"
"2016-03-08T00:00:00.000","797 3 AVENUE","Manhattan","98","New York","6","NE","4","EAST 49 STREET","EAST 50 STREET","2016-02-08T00:00:00.000","40.75523348","-73.97103228","MN19","Turtle Bay-East Midtown","up","121824_121825","mn-06-121824","NY","Link Active!","down","up","10022"
"2016-05-20T00:00:00.000","200 EAST 51 STREET","Manhattan","98","New York","6","SE","4","3 AVENUE","2 AVENUE","2016-04-30T00:00:00.000","40.75632633","-73.9701433","MN19","Turtle Bay-East Midtown","up","121831_121832_121833","mn-06-121831","NY","Link Active!","up","up","10022"
"2016-03-18T00:00:00.000","909 3 AVENUE","Manhattan","108","New York","6","NE","4","EAST 54 STREET","EAST 55 STREET","2016-02-28T00:00:00.000","40.758377115936874","-73.96875889926946","MN19","Turtle Bay-East Midtown","up","121836","mn-06-121836","NY","Link Active!","up","up","10022"
"2017-05-05T00:00:00.000","164 EAST 53 STREET","Manhattan","100","New York","6","SW","4","3 AVENUE","LEXINGTON AVENUE","2017-03-19T00:00:00.000","40.75772905","-73.96961496","MN19","Turtle Bay-East Midtown","up","121839_121840","mn-06-121839","NY","Link Active!","up","up","10022"
"2016-07-01T00:00:00.000","162 EAST 55 STREET","Manhattan","100","New York","6","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-06-04T00:00:00.000","40.758993","-73.968727","MN19","Turtle Bay-East Midtown","up","121842_121843","mn-06-121842","NY","Link Active!","up","up","10022"
"2016-07-19T00:00:00.000","166 EAST 56 STREET","Manhattan","100","New York","6","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-07-02T00:00:00.000","40.75961","-73.968242","MN19","Turtle Bay-East Midtown","up","121850_121851","mn-06-121850","NY","Link Active!","up","up","10022"
"2016-03-15T00:00:00.000","909 3 AVENUE","Manhattan","108","New York","6","SE","4","EAST 55 STREET","EAST 54 STREET","2016-02-28T00:00:00.000","40.75881998","-73.96841698","MN19","Turtle Bay-East Midtown","up","121854","mn-06-121854","NY","Link Active!","up","up","10022"
"2016-06-27T00:00:00.000","953 3 AVENUE","Manhattan","108","New York","6","NE","4","EAST 57 STREET","EAST 58 STREET","2016-06-04T00:00:00.000","40.76034713","-73.96730567","MN19","Turtle Bay-East Midtown","up","121857_121858","mn-06-121857","NY","Link Active!","up","up","10022"
"2016-07-19T00:00:00.000","133 EAST 14 STREET","Manhattan","50","New York","6","NW","2","3 AVENUE","IRVING PLACE","2016-07-02T00:00:00.000","40.73347","-73.987384","MN21","Gramercy","up","123261_123262","mn-06-123261","NY","Link Active!","up","up","10003"
"2017-02-01T00:00:00.000","353 EAST 14 STREET","Manhattan","48","New York","6","NW","2","1 AVENUE","2 AVENUE","2016-11-05T00:00:00.000","40.73152105","-73.9827647","MN21","Gramercy","up","123285","mn-06-123285","NY","Link Active!","up","up","10003"
"2016-10-19T00:00:00.000","223 EAST 14 STREET","Manhattan","48","New York","6","NW","2","3 AVENUE","2 AVENUE","2016-10-01T00:00:00.000","40.7329605","-73.98617294","MN21","Gramercy","up","123287","mn-06-123287","NY","Link Active!","up","up","10003"
"2018-02-01T00:00:00.000","185 BERRY STREET","Brooklyn","553","New York","1","SW","34","NORTH 4 STREET","NORTH 3 STREET","2017-11-22T00:00:00.000","40.716849745450816","-73.96084076418032","BK73","North Side-South Side","up","146001","bk-01-146001","NY","Link Active!","up","up","11249"
"2017-01-20T00:00:00.000","340 LIVINGSTON STREET","Brooklyn","37","New York","2","SE","33","NEVINS STREET","FLATBUSH AVENUE","2016-11-13T00:00:00.000","40.68781362","-73.98128393","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","up","126839","bk-02-126839","NY","Link Active!","up","up","11217"
"2018-03-30T00:00:00.000","1295 NOSTRAND AVENUE","Brooklyn","818","New York","17","SEC","40","CLARKSON AVENUE","LENOX ROAD","2018-02-26T00:00:00.000","40.655320","-73.949966","BK95","Erasmus","up","127011","bk-17-127011","NY","Link Active!","up","up","11226"
"2016-09-15T00:00:00.000","2454 WALTON AVENUE","Bronx","239","New York","5","SE","14","EAST FORDHAM ROAD","EAST 184 STREET","2016-08-27T00:00:00.000","40.86231329","-73.90031404","BX40","Fordham South","up","119573","bx-05-119573","NY","Link Active!","up","up","10468"
"2018-06-25T00:00:00.000","2493 VALENTINE AVENUE","Bronx","23702","New York","5","SWC","15","EAST FORDHAM ROAD","EAST 188 STREET","2018-01-14T00:00:00.000","40.8620509799906","-73.89607854209015","BX05","Bedford Park-Fordham North","up","119638_119639_119647","bx-05-119638","NY","Link Active!","up","up","10458"
"2018-02-23T00:00:00.000","55 WATER STREET","Manhattan","9","New York","1","SWC","1","HANOVER SQUARE","COENTIES SLIP","2017-11-11T00:00:00.000","40.7039098","-74.00908241","MN25","Battery Park City-Lower Manhattan","up","136177_139947","mn-01-136177","NY","Link Active!","up","up","10004"
"2017-05-10T00:00:00.000","98 KING STREET","Manhattan","37","New York","2","SE","3","HUDSON STREET","VARICK STREET","2017-03-11T00:00:00.000","40.72797798","-74.00698658","MN24","SoHo-TriBeCa-Civic Center-Little Italy","up","123606","mn-02-123606","NY","Link Active!","up","up","10014"
"2016-01-19T00:00:00.000","203 3 AVENUE","Manhattan","48","New York","6","SE","2","EAST 17 STREET","EAST 18 STREET","2016-01-08T00:00:00.000","40.735626","-73.985322","MN21","Gramercy","up","123634_123824","mn-06-123634","NY","Link Active!","down","up","10003"
"2016-11-18T00:00:00.000","325 EAST 14 STREET","Manhattan","48","New York","6","NE","2","2 AVENUE","1 AVENUE","2016-10-01T00:00:00.000","40.73195957","-73.98380229","MN21","Gramercy","up","123801","mn-06-123801","NY","Link Active!","up","up","10003"
"2016-03-16T00:00:00.000","243 3 AVENUE","Manhattan","64","New York","6","SE","2","EAST 19 STREET","EAST 20 STREET","2016-01-29T00:00:00.000","40.736789","-73.984486","MN21","Gramercy","up","123822","mn-06-123822","NY","Link Active!","up","up","10003"
"2016-01-19T00:00:00.000","165 3 AVENUE","Manhattan","48","New York","6","NE","2","EAST 15 STREET","EAST 16 STREET","2016-01-08T00:00:00.000","40.73447281401807","-73.9861751321497","MN21","Gramercy","up","133339_133529","mn-06-133339","NY","Link Active!","up","up","10003"
"2017-02-21T00:00:00.000","140 EAST 57 STREET","Manhattan","11203","New York","6","NE","4","LEXINGTON AVENUE","3 AVENUE","2016-11-23T00:00:00.000","40.76063098","-73.96867055","MN19","Turtle Bay-East Midtown","up","133365_133366","mn-06-133365","NY","Link Active!","up","up","10022"
"2016-07-19T00:00:00.000","939 3 AVENUE","Manhattan","108","New York","6","SE","4","EAST 57 STREET","EAST 56 STREET","2016-02-27T00:00:00.000","40.76000519","-73.96756751","MN19","Turtle Bay-East Midtown","up","133436_133437","mn-06-133436","NY","Link Active!","up","up","10022"
"2016-07-21T00:00:00.000","675 3 AVENUE","Manhattan","88","New York","6","NE","4","EAST 42 STREET","EAST 43 STREET","2016-07-19T00:00:00.000","40.75096552","-73.97414806","MN19","Turtle Bay-East Midtown","up","133439","mn-06-133439","NY","Link Active!","up","up","10017"
"2016-02-01T00:00:00.000","233 3 AVENUE","Manhattan","64","New York","6","NE","2","EAST 19 STREET","EAST 20 STREET","2016-01-29T00:00:00.000","40.73642647","-73.98474973","MN21","Gramercy","up","133440_133471","mn-06-133440","NY","Link Active!","down","up","10003"
"2016-01-27T00:00:00.000","451 3 AVENUE","Manhattan","70","New York","6","SE","2","EAST 31 STREET","EAST 32 STREET","2016-01-15T00:00:00.000","40.743876","-73.979316","MN20","Murray Hill-Kips Bay","up","133465_133466","mn-06-133465","NY","Link Active!","up","up","10016"
"2017-05-05T00:00:00.000","521 3 AVENUE","Manhattan","78","New York","6","SE","2","EAST 35 STREET","EAST 34 STREET","2017-03-11T00:00:00.000","40.746217","-73.977614","MN20","Murray Hill-Kips Bay","up","133470","mn-06-133470","NY","Link Active!","up","up","10016"
"2016-09-28T00:00:00.000","969 3 AVENUE","Manhattan","108","New York","6","NE","4","EAST 58 STREET","EAST 57 STREET","2016-08-13T00:00:00.000","40.76064429","-73.96710117","MN19","Turtle Bay-East Midtown","up","133481_133482","mn-06-133481","NY","Link Active!","up","up","10022"
"2018-05-17T00:00:00.000","99 EAST 34 STREET","Manhattan","74","New York","6","NE","2","PARK AVENUE","LEXINGTON AVENUE","2018-03-03T00:00:00.000","40.74705459","-73.98106107","MN17","Midtown-Midtown South","up","133555_133557","mn-06-133555","NY","Link Active!","up","up","10016"
,"215 LEXINGTON AVENUE","Manhattan","72","New York","6","SEC","2","LEXINGTON AVENUE","3 AVENUE","2018-05-17T00:00:00.000","40.745591207507026","-73.97999740017832","MN20","Murray Hill-Kips Bay","Not Available","133659_134696","mn-06-133659","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10016"
"2018-05-31T00:00:00.000","221 LEXINGTON AVENUE","Manhattan","72","New York","6","NE","2","EAST 33 STREET","EAST 34 STREET","2018-04-07T00:00:00.000","40.74582381","-73.98003507","MN20","Murray Hill-Kips Bay","up","133664_134697","mn-06-133664","NY","Link Active!","up","up","10016"
"2017-07-12T00:00:00.000","241 MADISON AVENUE","Manhattan","82","New York","6","SE","4","EAST 38 STREET","EAST 37 STREET","2017-05-26T00:00:00.000","40.749982341319466","-73.98123606732167","MN20","Murray Hill-Kips Bay","up","133818","mn-06-133818","NY","Link Active!","up","up","10016"
"2018-05-02T00:00:00.000","680 MELROSE AVENUE","Bronx","67","New York","1","SW","17","EAST 154 STREET","EAST 153 STREET","2018-03-04T00:00:00.000","40.81939415","-73.91616313","BX34","Melrose South-Mott Haven North","up","146074","bx-01-146074","NY","Link Active!","up","up","10455"
"2016-05-25T00:00:00.000","150 EAST 188 STREET","Bronx","23703","New York","5","SE","14","CRESTON AVENUE","GRAND CONCOURSE","2016-05-12T00:00:00.000","40.86165512","-73.89858091","BX40","Fordham South","up","119587","bx-05-119587","NY","Link Active!","up","up","10468"
"2018-07-13T00:00:00.000","2 CLIFFORD PLACE","Bronx","22701","New York","5","SE","14","JEROME AVENUE","TOWSEND AVENUE","2018-06-20T00:00:00.000","40.846434","-73.912958","BX41","Mount Hope","up","146094","bx-05-146094","NY","Link Active!","up","up","10453"
,"118 VARICK STREET","Manhattan","37","New York","2","SE","3","DOMINICK STREET","BROOME STREET","2018-07-31T00:00:00.000","40.72492489","-74.00579536","MN24","SoHo-TriBeCa-Civic Center-Little Italy","Not Available","123586","mn-02-123586","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10013"
"2016-06-24T00:00:00.000","892 3 AVENUE","Manhattan","100","New York","6","SW","4","EAST 54 STREET","EAST 53 STREET","2016-02-28T00:00:00.000","40.75827505","-73.96912972","MN19","Turtle Bay-East Midtown","up","134118","mn-06-134118","NY","Link Active!","up","up","10022"
"2016-05-17T00:00:00.000","201 EAST 57 STREET","Manhattan","108","New York","6","NE","4","3 AVENUE","2 AVENUE","2016-04-23T00:00:00.000","40.76020693","-73.96717705","MN19","Turtle Bay-East Midtown","up","134218_134244","mn-06-134218","NY","Link Active!","down","up","10022"
"2018-04-11T00:00:00.000","364 2 AVENUE","Manhattan","64","New York","6","NE","2","EAST 21 STREET","EAST 22 STREET","2017-09-25T00:00:00.000","40.7367472","-73.98160829","MN21","Gramercy","up","134533_134582","mn-06-134533","NY","Link Active!","up","up","10010"
"2017-12-05T00:00:00.000","380 2 AVENUE","Manhattan","64","New York","6","SW","2","EAST 22 STREET","EAST 21 STREET","2017-09-28T00:00:00.000","40.737088","-73.9813679","MN21","Gramercy","up","134535","mn-06-134535","NY","Link Active!","up","up","10010"
"2017-05-22T00:00:00.000","201 3 AVENUE","Manhattan","48","New York","6","NE","2","EAST 21 STREET","EAST 22 STREET","2017-04-29T00:00:00.000","40.737597","-73.98389","MN21","Gramercy","up","134536_134562","mn-06-134536","NY","Link Active!","up","up","10010"
,"378 3 AVENUE","Manhattan","68","New York","6","NWC","2","EAST 27 STREET","EAST 28 STREET","2018-06-20T00:00:00.000","40.74153614","-73.98133262","MN21","Gramercy","Not Available","134559","mn-06-134559","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10016"
"2017-10-06T00:00:00.000","416 3 AVENUE","Manhattan","72","New York","6","SW","2","EAST 30 STREET","EAST 29 STREET","2017-06-30T00:00:00.000","40.7430352","-73.98024173","MN20","Murray Hill-Kips Bay","up","134561_134629","mn-06-134561","NY","Link Active!","up","up","10016"
"2018-04-10T00:00:00.000","371 2 AVENUE","Manhattan","64","New York","6","NW","2","EAST 21 STREET","EAST 22 STREET","2018-01-24T00:00:00.000","40.73675561","-73.98186157","MN21","Gramercy","up","134564","mn-06-134564","NY","Link Active!","up","up","10010"
"2018-05-24T00:00:00.000","230 2 AVENUE","Manhattan","48","New York","6","NE","2","EAST 14 STREET","EAST 15 STREET","2018-02-24T00:00:00.000","40.73251879","-73.98469437","MN21","Gramercy","up","134583_134610","mn-06-134583","NY","Link Active!","up","up","10003"
,"481 2 AVENUE","Manhattan","66","New York","6","NW","2","EAST 27 STREET","EAST 28 STREET","2018-04-23T00:00:00.000","40.74061156282112","-73.97907884723872","MN20","Murray Hill-Kips Bay","Not Available","134611_134625","mn-06-134611","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10016"
"2017-06-21T00:00:00.000","370 3 AVENUE","Manhattan","68","New York","6","SW","2","EAST 27 STREET","EAST 26 STREET","2017-05-13T00:00:00.000","40.74129079","-73.98151176","MN21","Gramercy","up","134618_134695","mn-06-134618","NY","Link Active!","up","up","10016"
"2017-06-07T00:00:00.000","412 3 AVENUE","Manhattan","72","New York","6","NW","2","EAST 29 STREET","EAST 30 STREET","2017-05-13T00:00:00.000","40.742736","-73.98045937","MN20","Murray Hill-Kips Bay","up","134654","mn-06-134654","NY","Link Active!","up","up","10016"
"2018-04-04T00:00:00.000","733 2 AVENUE","Manhattan","88","New York","6","NW","4","EAST 39 STREET","EAST 40 STREET","2017-11-11T00:00:00.000","40.74812083","-73.97360371","MN19","Turtle Bay-East Midtown","up","134661","mn-06-134661","NY","Link Active!","up","up","10016"
"2017-07-19T00:00:00.000","81 LEXINGTON AVENUE","Manhattan","68","New York","6","NE","2","EAST 26 STREET","EAST 27 STREET","2017-06-11T00:00:00.000","40.741481","-73.983198","MN21","Gramercy","up","134680_134824","mn-06-134680","NY","Link Active!","up","up","10016"
,"205 LEXINGTON AVENUE","Manhattan","72","New York","6","NE","2","EAST 32 STREET","EAST 33 STREET","2018-06-05T00:00:00.000","40.74507060374737","-73.98037405264063","MN20","Murray Hill-Kips Bay","Not Available","134810_134811","mn-06-134810","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10016"
"2017-11-15T00:00:00.000","476 2 AVENUE","Manhattan","66","New York","6","SE","2","EAST 27 STREET","EAST 26 STREET","2017-09-26T00:00:00.000","40.74023291","-73.97904816","MN20","Murray Hill-Kips Bay","up","134832_134833","mn-06-134832","NY","Link Active!","up","up","10016"
"2018-06-13T00:00:00.000","540 2 AVENUE","Manhattan","70","New York","6","SE","2","EAST 30 STREET","EAST 29 STREET","2018-05-12T00:00:00.000","40.74206861960811","-73.97769449415296","MN20","Murray Hill-Kips Bay","up","134834","mn-06-134834","NY","Link Active!","up","up","10016"
"2018-04-10T00:00:00.000","541 3 AVENUE","Manhattan","78","New York","6","SE","4","EAST 36 STREET","EAST 35 STREET","2017-10-28T00:00:00.000","40.74685005","-73.97715884","MN20","Murray Hill-Kips Bay","up","134845_134846","mn-06-134845","NY","Link Active!","up","up","10016"
,"170 EAST 33 STREET","Manhattan","72","New York","6","SW","2","3 AVENUE","LEXINGTON AVENUE","2018-05-19T00:00:00.000","40.74509981","-73.97882096","MN20","Murray Hill-Kips Bay","Not Available","134852_135710","mn-06-134852","NY","Link Installed; Connecting Power and Fiber","Not Available","Not Available","10016"
"2017-08-03T00:00:00.000","438 3 AVENUE","Manhattan","72","New York","6","NW","2","EAST 30 STREET","EAST 31 STREET","2017-06-30T00:00:00.000","40.74349362","-73.97990736","MN20","Murray Hill-Kips Bay","up","134920","mn-06-134920","NY","Link Active!","up","up","10016"
"2018-05-09T00:00:00.000","341 3 AVENUE","Manhattan","66","New York","6","NE","2","EAST 25 STREET","EAST 26 STREET","2018-03-18T00:00:00.000","40.74021823","-73.98198848","MN20","Murray Hill-Kips Bay","up","134921","mn-06-134921","NY","Link Active!","up","up","10010"
"2017-04-20T00:00:00.000","549 CLASSON AVENUE","Brooklyn","227","New York","3","NE","35","FULTON STREET","PUTNAM AVENUE","2017-02-27T00:00:00.000","40.681853","-73.958535","BK69","Clinton Hill","up","145748","bk-03-145748","NY","Link Active!","up","up","11238"
"2018-01-05T00:00:00.000","548 4 AVENUE","Brooklyn","117","New York","6","NW","39","15 STREET","14 STREET","2017-07-15T00:00:00.000","40.666904","-73.991789","BK37","Park Slope-Gowanus","up","145909","bk-06-145909","NY","Link Active!","up","up","11215"
"2017-05-19T00:00:00.000","803 NOSTRAND AVENUE","Brooklyn","319","New York","9","NE","35","UNION STREET","EASTERN PARKWAY","2017-03-24T00:00:00.000","40.66916742","-73.9505023","BK63","Crown Heights South","up","145833","bk-09-145833","NY","Link Active!","up","up","11225"
"2017-09-15T00:00:00.000","971 FLATBUSH AVENUE","Brooklyn","794","New York","14","NE","40","ALBEMARLE ROAD","SNYDER AVENUE","2017-08-10T00:00:00.000","40.64788737","-73.95805063","BK95","Erasmus","up","145907","bk-14-145907","NY","Link Active!","up","up","11226"
"2018-07-12T00:00:00.000","1917 SOUTHERN BOULEVARD","Bronx","36502","New York","6","SW","17","ELSMERE PLACE","FAIRMOUNT PLACE","2018-05-17T00:00:00.000","40.84183354","-73.88597436","BX17","East Tremont","up","101312","bx-06-101312","NY","Link Active!","up","up","10460"
"2017-08-03T00:00:00.000","411 3 AVENUE","Manhattan","66","New York","6","SE","2","EAST 29 STREET","EAST 28 STREET","2017-06-24T00:00:00.000","40.742433","-73.980371","MN20","Murray Hill-Kips Bay","up","134922_134923","mn-06-134922","NY","Link Active!","up","up","10016"
"2018-01-05T00:00:00.000","633 3 AVENUE","Manhattan","88","New York","6","NE","4","EAST 40 STREET","EAST 41 STREET","2017-07-29T00:00:00.000","40.74965755","-73.97510442","MN19","Turtle Bay-East Midtown","up","135586_135587","mn-06-135586","NY","Link Active!","up","up","10017"
"2018-04-10T00:00:00.000","441 2 AVENUE","Manhattan","66","New York","6","NW","2","EAST 25 STREET","EAST 26 STREET","2017-12-07T00:00:00.000","40.73934123","-73.97998543","MN20","Murray Hill-Kips Bay","up","135591_135623","mn-06-135591","NY","Link Active!","up","up","10010"
"2017-11-15T00:00:00.000","465 2 AVENUE","Manhattan","66","New York","6","NW","2","EAST 26 STREET","EAST 27 STREET","2017-09-26T00:00:00.000","40.73996264","-73.97954419","MN20","Murray Hill-Kips Bay","up","135647_135648","mn-06-135647","NY","Link Active!","up","up","10016"
"2018-01-03T00:00:00.000","384 2 AVENUE","Manhattan","64","New York","6","NE","2","EAST 22 STREET","EAST 23 STREET","2017-09-28T00:00:00.000","40.73737306","-73.98115859","MN21","Gramercy","up","135679","mn-06-135679","NY","Link Active!","up","up","10010"
"2017-05-31T00:00:00.000","140 3 AVENUE","Manhattan","50","New York","6","SW","2","EAST 15 STREET","EAST 14 STREET","2017-04-29T00:00:00.000","40.73391885","-73.98688143","MN21","Gramercy","up","135857_135858","mn-06-135857","NY","Link Active!","up","up","10003"
"2016-04-15T00:00:00.000","900 3 AVENUE","Manhattan","100","New York","6","NW","4","EAST 54 STREET","EAST 55 STREET","2016-02-15T00:00:00.000","40.758548397019574","-73.96895055950716","MN19","Turtle Bay-East Midtown","up","135879_136358","mn-06-135879","NY","Link Active!","up","up","10022"
"2018-04-10T00:00:00.000","161 EAST 27 STREET","Manhattan","68","New York","6","NWC","2","BROADWAY ALLEY","LEXINGTON AVENUE","2018-02-26T00:00:00.000","40.74148709","-73.98148039","MN21","Gramercy","up","136126","mn-06-136126","NY","Link Active!","up","up","10016"
"2016-03-15T00:00:00.000","936 3 AVENUE","Manhattan","11203","New York","6","NW","4","EAST 56 STREET","EAST 57 STREET","2016-02-28T00:00:00.000","40.759756","-73.968048","MN19","Turtle Bay-East Midtown","up","136181","mn-06-136181","NY","Link Active!","up","up","10022"
"2016-03-18T00:00:00.000","160 EAST 38 STREET","Manhattan","80","New York","6","SW","4","3 AVENUE","LEXINGTON AVENUE","2016-02-06T00:00:00.000","40.748287044035735","-73.97653467917542","MN20","Murray Hill-Kips Bay","up","136202_136232","mn-06-136202","NY","Link Active!","up","up","10016"
,"585 2 AVENUE","Manhattan","70","New York","6","NW","2","EAST 32 STREET","EAST 33 STREET","2017-10-20T00:00:00.000","40.74365854","-73.97684323","MN20","Murray Hill-Kips Bay","Not Available","136296_136313","mn-06-136296","NY","Link Pending Activation","Not Available","Not Available","10016"
"2018-03-08T00:00:00.000","1001 1 AVENUE","Manhattan","108","New York","6","NW","5","EAST 55 STREET","EAST 54 STREET","2017-10-20T00:00:00.000","40.75694399","-73.96407038","MN19","Turtle Bay-East Midtown","up","136356_136357","mn-06-136356","NY","Link Active!","up","up","10022"
